Time (ms),Rumble Motor (V)
12.91046342,1.33872500
12.93094342,1.35648700
12.95142342,1.35648700
12.97190342,1.35648700
12.99238342,1.35648700
13.01286342,1.37424900
13.03334342,1.39201000
13.05382342,1.39201000
13.07430342,1.37424900
13.09478342,1.35648700
13.11526342,1.37424900
13.13574342,1.33872500
13.15622342,1.39201000
13.17670342,1.35648700
13.19718342,1.35648700
13.21766342,1.32090200
13.23814342,1.39201000
13.25862342,1.37424900
13.27910342,1.39201000
13.29958342,1.39201000
13.32006342,1.33872500
13.34054342,1.35648700
13.36102342,1.39201000
13.38150342,1.39201000
13.40198342,1.37424900
13.42246342,1.37424900
13.44294342,1.37424900
13.46342342,1.33872500
13.48390342,1.35648700
13.50438342,1.35648700
13.52486342,1.35648700
13.54534342,1.37424900
13.56582342,1.37424900
13.58630342,1.35648700
13.60678342,1.33872500
13.62726342,1.32090200
13.64774342,1.33872500
13.66822342,1.33872500
13.68870342,1.35648700
13.70918342,1.35648700
13.72966342,1.33872500
13.75014342,1.33872500
13.77062342,1.33872500
13.79110342,1.35648700
13.81158342,1.37424900
13.83206342,1.37424900
13.85254342,1.35648700
13.87302342,1.35648700
13.89350342,1.33872500
13.91398342,1.33872500
13.93446342,1.35648700
13.95494342,1.35648700
13.97542342,1.35648700
13.99590342,1.35648700
14.01638342,1.35648700
14.03686342,1.35648700
14.05734342,1.33872500
14.07782342,1.33872500
14.09830342,1.33872500
14.11878342,1.35648700
14.13926342,1.35648700
14.15974342,1.35648700
14.18022342,1.33872500
14.20070342,1.33872500
14.22118342,1.33872500
14.24166342,1.35648700
14.26214342,1.35648700
14.28262342,1.35648700
14.30310341,1.33872500
14.32358341,1.33872500
14.34406341,1.32090200
14.36454341,1.33872500
14.38502341,1.33872500
14.40550341,1.32090200
14.42598341,1.37424900
14.44646341,1.35648700
14.46694341,1.35648700
14.48742341,1.35648700
14.50790341,1.30314000
14.52838341,1.30314000
14.54886341,1.35648700
14.56934341,1.30314000
14.58982341,1.35648700
14.61030341,1.35648700
14.63078341,1.33872500
14.65126341,1.32090200
14.67174341,1.28537900
14.69222341,1.33872500
14.71270341,1.33872500
14.73318341,1.33872500
14.75366341,1.35648700
14.77414341,1.35648700
14.79462341,1.33872500
14.81510341,1.32090200
14.83558341,1.33872500
14.85606341,1.33872500
14.87654341,1.35648700
14.89702341,1.35648700
14.91750341,1.35648700
14.93798341,1.33872500
14.95846341,1.33872500
14.97894341,1.32090200
14.99942341,1.33872500
15.01990341,1.33872500
15.04038341,1.35648700
15.06086341,1.35648700
15.08134341,1.35648700
15.10182341,1.33872500
15.12230341,1.33872500
15.14278341,1.33872500
15.16326341,1.35648700
15.18374341,1.33872500
15.20422341,1.33872500
15.22470341,1.33872500
15.24518341,1.33872500
15.26566341,1.33872500
15.28614341,1.35648700
15.30662341,1.33872500
15.32710341,1.33872500
15.34758341,1.37424900
15.36806341,1.35648700
15.38854341,1.33872500
15.40902341,1.33872500
15.42950341,1.35648700
15.44998341,1.33872500
15.47046341,1.33872500
15.49094341,1.33872500
15.51142341,1.33872500
15.53190341,1.33872500
15.55238341,1.35648700
15.57286341,1.33872500
15.59334341,1.35648700
15.61382341,1.30314000
15.63430341,1.33872500
15.65478341,1.33872500
15.67526341,1.33872500
15.69574341,1.30314000
15.71622341,1.32090200
15.73670341,1.30314000
15.75718341,1.32090200
15.77766341,1.30314000
15.79814341,1.30314000
15.81862341,1.30314000
15.83910341,1.28537900
15.85958341,1.28537900
15.88006341,1.28537900
15.90054341,1.26761700
15.92102341,1.28537900
15.94150340,1.30314000
15.96198340,1.32090200
15.98246340,1.33872500
16.00294340,1.32090200
16.02342340,1.32090200
16.04390340,1.28537900
16.06438340,1.30314000
16.08486340,1.35648700
16.10534340,1.32090200
16.12582340,1.33872500
16.14630340,1.33872500
16.16678340,1.37424900
16.18726340,1.35648700
16.20774340,1.35648700
16.22822340,1.33872500
16.24870340,1.35648700
16.26918340,1.35648700
16.28966340,1.35648700
16.31014340,1.35648700
16.33062340,1.30314000
16.35110340,1.33872500
16.37158340,1.32090200
16.39206340,1.33872500
16.41254340,1.32090200
16.43302340,1.32090200
16.45350340,1.33872500
16.47398340,1.33872500
16.49446340,1.32090200
16.51494340,1.30314000
16.53542340,1.35648700
16.55590340,1.35648700
16.57638340,1.35648700
16.59686340,1.35648700
16.61734340,1.35648700
16.63782340,1.35648700
16.65830340,1.37424900
16.67878340,1.35648700
16.69926340,1.35648700
16.71974340,1.37424900
16.74022340,0.00604267
16.76070340,0.21924500
16.78118340,0.25476850
16.80166340,0.25476850
16.82214340,0.25476850
16.84262340,0.27253030
16.86310340,0.27253030
16.88358340,0.25476850
16.90406340,0.25476850
16.92454340,0.27253030
16.94502340,0.27253030
16.96550340,0.27253030
16.98598340,0.27253030
17.00646340,0.27253030
17.02694340,0.27253030
17.04742340,0.29029210
17.06790340,0.29029210
17.08838340,0.27253030
17.10886340,0.27253030
17.12934340,0.29029210
17.14982340,0.27253030
17.17030340,0.27253030
17.19078340,0.29029210
17.21126340,0.29029210
17.23174340,0.27253030
17.25222340,0.29029210
17.27270340,0.27253030
17.29318340,0.27253030
17.31366340,0.25476850
17.33414340,0.29029210
17.35462340,0.27253030
17.37510340,0.27253030
17.39558340,0.25476850
17.41606340,0.27253030
17.43654340,0.27253030
17.45702340,0.27253030
17.47750340,0.27253030
17.49798340,0.27253030
17.51846340,0.27253030
17.53894340,0.25476850
17.55942340,0.27253030
17.57990340,0.25476850
17.60038339,0.27253030
17.62086339,0.25476850
17.64134339,0.25476850
17.66182339,0.27253030
17.68230339,0.27253030
17.70278339,0.27253030
17.72326339,0.25476850
17.74374339,0.25476850
17.76422339,0.25476850
17.78470339,0.25476850
17.80518339,0.25476850
17.82566339,0.25476850
17.84614339,0.25476850
17.86662339,0.25476850
17.88710339,0.25476850
17.90758339,0.25476850
17.92806339,0.25476850
17.94854339,0.23700680
17.96902339,0.23700680
17.98950339,0.23700680
18.00998339,0.23700680
18.03046339,0.29029210
18.05094339,0.29029210
18.07142339,0.29029210
18.09190339,0.29029210
18.11238339,0.27253030
18.13286339,0.27253030
18.15334339,0.27253030
18.17382339,0.29029210
18.19430339,0.27253030
18.21478339,0.29029210
18.23526339,0.29029210
18.25574339,0.29029210
18.27622339,0.29029210
18.29670339,0.27253030
18.31718339,0.27253030
18.33766339,0.27253030
18.35814339,0.27253030
18.37862339,0.27253030
18.39910339,0.29029210
18.41958339,0.27253030
18.44006339,0.27253030
18.46054339,0.29029210
18.48102339,0.27253030
18.50150339,0.27253030
18.52198339,0.27253030
18.54246339,0.27253030
18.56294339,0.27253030
18.58342339,0.27253030
18.60390339,0.25476850
18.62438339,0.25476850
18.64486339,0.23700680
18.66534339,0.25476850
18.68582339,0.25476850
18.70630339,0.25476850
18.72678339,0.25476850
18.74726339,0.25476850
18.76774339,0.25476850
18.78822339,0.25476850
18.80870339,0.25476850
18.82918339,0.25476850
18.84966339,0.25476850
18.87014339,0.25476850
18.89062339,0.25476850
18.91110339,0.27253030
18.93158339,0.27253030
18.95206339,0.27253030
18.97254339,0.27253030
18.99302339,0.27253030
19.01350339,0.27253030
19.03398339,0.27253030
19.05446339,0.25476850
19.07494339,0.27253030
19.09542339,0.27253030
19.11590339,0.25476850
19.13638339,0.27253030
19.15686339,0.27253030
19.17734339,0.25476850
19.19782339,0.27253030
19.21830339,0.27253030
19.23878338,0.27253030
19.25926338,0.27253030
19.27974338,0.25476850
19.30022338,0.27253030
19.32070338,0.25476850
19.34118338,0.27253030
19.36166338,0.27253030
19.38214338,0.27253030
19.40262338,0.27253030
19.42310338,0.27253030
19.44358338,0.27253030
19.46406338,0.27253030
19.48454338,0.27253030
19.50502338,0.27253030
19.52550338,0.27253030
19.54598338,0.27253030
19.56646338,0.27253030
19.58694338,0.27253030
19.60742338,0.27253030
19.62790338,0.27253030
19.64838338,0.27253030
19.66886338,0.27253030
19.68934338,0.27253030
19.70982338,0.27253030
19.73030338,0.27253030
19.75078338,0.27253030
19.77126338,0.27253030
19.79174338,0.27253030
19.81222338,0.27253030
19.83270338,0.27253030
19.85318338,0.27253030
19.87366338,0.27253030
19.89414338,0.27253030
19.91462338,0.27253030
19.93510338,0.27253030
19.95558338,0.27253030
19.97606338,0.27253030
19.99654338,0.27253030
20.01702338,0.27253030
20.03750338,0.27253030
20.05798338,0.27253030
20.07846338,0.27253030
20.09894338,0.27253030
20.11942338,0.27253030
20.13990338,0.27253030
20.16038338,0.27253030
20.18086338,0.25476850
20.20134338,0.25476850
20.22182338,0.27253030
20.24230338,0.27253030
20.26278338,0.27253030
20.28326338,0.27253030
20.30374338,0.27253030
20.32422338,0.27253030
20.34470338,0.27253030
20.36518338,0.27253030
20.38566338,0.27253030
20.40614338,0.27253030
20.42662338,0.25476850
20.44710338,0.27253030
20.46758338,0.27253030
20.48806338,0.25476850
20.50854338,0.25476850
20.52902338,0.27253030
20.54950338,0.25476850
20.56998338,0.27253030
20.59046338,0.27253030
20.61094338,0.27253030
20.63142338,0.27253030
20.65190338,0.25476850
20.67238338,0.25476850
20.69286338,0.25476850
20.71334338,0.25476850
20.73382338,0.25476850
20.75430338,0.25476850
20.77478338,0.25476850
20.79526338,0.25476850
20.81574338,0.25476850
20.83622338,0.25476850
20.85670338,0.25476850
20.87718337,0.25476850
20.89766337,0.25476850
20.91814337,0.25476850
20.93862337,0.25476850
20.95910337,0.25476850
20.97958337,0.25476850
21.00006337,0.25476850
21.02054337,0.23700680
21.04102337,0.23700680
21.06150337,0.23700680
21.08198337,0.23700680
21.10246337,0.23700680
21.12294337,0.25476850
21.14342337,0.25476850
21.16390337,0.25476850
21.18438337,0.23700680
21.20486337,0.23700680
21.22534337,0.23700680
21.24582337,0.23700680
21.26630337,0.23700680
21.28678337,0.23700680
21.30726337,0.23700680
21.32774337,0.23700680
21.34822337,0.21924500
21.36870337,0.23700680
21.38918337,0.23700680
21.40966337,0.21924500
21.43014337,0.23700680
21.45062337,0.21924500
21.47110337,0.23700680
21.49158337,0.21924500
21.51206337,0.21924500
21.53254337,0.21924500
21.55302337,0.27253030
21.57350337,0.27253030
21.59398337,0.25476850
21.61446337,0.27253030
21.63494337,0.27253030
21.65542337,0.27253030
21.67590337,0.27253030
21.69638337,0.25476850
21.71686337,0.27253030
21.73734337,0.25476850
21.75782337,0.27253030
21.77830337,0.27253030
21.79878337,0.27253030
21.81926337,0.27253030
21.83974337,0.27253030
21.86022337,0.27253030
21.88070337,0.27253030
21.90118337,0.25476850
21.92166337,0.27253030
21.94214337,0.27253030
21.96262337,0.27253030
21.98310337,0.27253030
22.00358337,0.25476850
22.02406337,0.27253030
22.04454337,0.27253030
22.06502337,0.25476850
22.08550337,0.27253030
22.10598337,0.25476850
22.12646337,0.27253030
22.14694337,0.23700680
22.16742337,0.23700680
22.18790337,0.23700680
22.20838337,0.23700680
22.22886337,0.23700680
22.24934337,0.23700680
22.26982337,0.23700680
22.29030337,0.25476850
22.31078337,0.23700680
22.33126337,0.23700680
22.35174337,0.23700680
22.37222337,0.23700680
22.39270337,0.23700680
22.41318337,0.25476850
22.43366337,0.25476850
22.45414337,0.25476850
22.47462337,0.25476850
22.49510337,0.25476850
22.51558337,0.25476850
22.53606336,0.25476850
22.55654336,0.23700680
22.57702336,0.25476850
22.59750336,0.25476850
22.61798336,0.25476850
22.63846336,0.25476850
22.65894336,0.25476850
22.67942336,0.25476850
22.69990336,0.25476850
22.72038336,0.25476850
22.74086336,0.25476850
22.76134336,0.25476850
22.78182336,0.25476850
22.80230336,0.25476850
22.82278336,0.25476850
22.84326336,0.25476850
22.86374336,0.25476850
22.88422336,0.25476850
22.90470336,0.25476850
22.92518336,0.25476850
22.94566336,0.25476850
22.96614336,0.25476850
22.98662336,0.25476850
23.00710336,0.25476850
23.02758336,0.25476850
23.04806336,0.25476850
23.06854336,0.25476850
23.08902336,0.25476850
23.10950336,0.25476850
23.12998336,0.25476850
23.15046336,0.25476850
23.17094336,0.27253030
23.19142336,0.25476850
23.21190336,0.25476850
23.23238336,0.25476850
23.25286336,0.25476850
23.27334336,0.25476850
23.29382336,0.25476850
23.31430336,0.25476850
23.33478336,0.27253030
23.35526336,0.27253030
23.37574336,0.25476850
23.39622336,0.27253030
23.41670336,0.25476850
23.43718336,0.25476850
23.45766336,0.25476850
23.47814336,0.25476850
23.49862336,0.25476850
23.51910336,0.25476850
23.53958336,0.25476850
23.56006336,0.25476850
23.58054336,0.25476850
23.60102336,0.25476850
23.62150336,0.25476850
23.64198336,0.27253030
23.66246336,0.25476850
23.68294336,0.25476850
23.70342336,0.27253030
23.72390336,0.27253030
23.74438336,0.25476850
23.76486336,0.25476850
23.78534336,0.25476850
23.80582336,0.25476850
23.82630336,0.27253030
23.84678336,0.25476850
23.86726336,0.27253030
23.88774336,0.25476850
23.90822336,0.25476850
23.92870336,0.25476850
23.94918336,0.25476850
23.96966336,0.25476850
23.99014336,0.25476850
24.01062336,0.25476850
24.03110336,0.25476850
24.05158336,0.25476850
24.07206336,0.25476850
24.09254336,0.25476850
24.11302336,0.25476850
24.13350336,0.25476850
24.15398336,0.25476850
24.17446335,0.25476850
24.19494335,0.25476850
24.21542335,0.25476850
24.23590335,0.25476850
24.25638335,0.25476850
24.27686335,0.25476850
24.29734335,0.25476850
24.31782335,0.25476850
24.33830335,0.25476850
24.35878335,0.25476850
24.37926335,0.25476850
24.39974335,0.25476850
24.42022335,0.25476850
24.44070335,0.25476850
24.46118335,0.23700680
24.48166335,0.23700680
24.50214335,0.25476850
24.52262335,0.25476850
24.54310335,0.23700680
24.56358335,0.23700680
24.58406335,0.25476850
24.60454335,0.25476850
24.62502335,0.23700680
24.64550335,0.23700680
24.66598335,0.23700680
24.68646335,0.23700680
24.70694335,0.23700680
24.72742335,0.25476850
24.74790335,0.23700680
24.76838335,0.21924500
24.78886335,0.23700680
24.80934335,0.23700680
24.82982335,0.23700680
24.85030335,0.23700680
24.87078335,0.23700680
24.89126335,0.23700680
24.91174335,0.23700680
24.93222335,0.23700680
24.95270335,0.23700680
24.97318335,0.21924500
24.99366335,0.21924500
25.01414335,0.23700680
25.03462335,0.21924500
25.05510335,0.21924500
25.07558335,0.23700680
25.09606335,0.21924500
25.11654335,0.21924500
25.13702335,0.21924500
25.15750335,0.21924500
25.17798335,0.21924500
25.19846335,0.21924500
25.21894335,0.21924500
25.23942335,0.21924500
25.25990335,0.21924500
25.28038335,0.23700680
25.30086335,0.25476850
25.32134335,0.25476850
25.34182335,0.25476850
25.36230335,0.25476850
25.38278335,0.23700680
25.40326335,0.25476850
25.42374335,0.25476850
25.44422335,0.25476850
25.46470335,0.25476850
25.48518335,0.25476850
25.50566335,0.25476850
25.52614335,0.23700680
25.54662335,0.25476850
25.56710335,0.25476850
25.58758335,0.23700680
25.60806335,0.25476850
25.62854335,0.25476850
25.64902335,0.25476850
25.66950335,0.25476850
25.68998335,0.23700680
25.71046335,0.23700680
25.73094335,0.23700680
25.75142335,0.23700680
25.77190335,0.23700680
25.79238335,0.23700680
25.81286334,0.23700680
25.83334334,0.23700680
25.85382334,0.23700680
25.87430334,0.23700680
25.89478334,0.23700680
25.91526334,0.25476850
25.93574334,0.21924500
25.95622334,0.21924500
25.97670334,0.21924500
25.99718334,0.21924500
26.01766334,0.21924500
26.03814334,0.21924500
26.05862334,0.21924500
26.07910334,0.21924500
26.09958334,0.21924500
26.12006334,0.21924500
26.14054334,0.21924500
26.16102334,0.21924500
26.18150334,0.21924500
26.20198334,0.21924500
26.22246334,0.21924500
26.24294334,0.21924500
26.26342334,0.21924500
26.28390334,0.23700680
26.30438334,0.23700680
26.32486334,0.23700680
26.34534334,0.21924500
26.36582334,0.23700680
26.38630334,0.21924500
26.40678334,0.21924500
26.42726334,0.23700680
26.44774334,0.21924500
26.46822334,0.23700680
26.48870334,0.21924500
26.50918334,0.23700680
26.52966334,0.23700680
26.55014334,0.23700680
26.57062334,0.23700680
26.59110334,0.23700680
26.61158334,0.23700680
26.63206334,0.23700680
26.65254334,0.23700680
26.67302334,0.23700680
26.69350334,0.23700680
26.71398334,0.23700680
26.73446334,0.21924500
26.75494334,0.23700680
26.77542334,0.23700680
26.79590334,0.23700680
26.81638334,0.25476850
26.83686334,0.23700680
26.85734334,0.23700680
26.87782334,0.23700680
26.89830334,0.23700680
26.91878334,0.25476850
26.93926334,0.25476850
26.95974334,0.23700680
26.98022334,0.25476850
27.00070334,0.23700680
27.02118334,0.23700680
27.04166334,0.23700680
27.06214334,0.25476850
27.08262334,0.23700680
27.10310334,0.23700680
27.12358334,0.25476850
27.14406334,0.25476850
27.16454334,0.25476850
27.18502334,0.25476850
27.20550334,0.25476850
27.22598334,0.25476850
27.24646334,0.23700680
27.26694334,0.23700680
27.28742334,0.25476850
27.30790334,0.25476850
27.32838334,0.25476850
27.34886334,0.23700680
27.36934334,0.25476850
27.38982334,0.25476850
27.41030334,0.25476850
27.43078334,0.25476850
27.45126334,0.25476850
27.47174333,0.23700680
27.49222333,0.25476850
27.51270333,0.25476850
27.53318333,0.25476850
27.55366333,0.23700680
27.57414333,0.25476850
27.59462333,0.25476850
27.61510333,0.25476850
27.63558333,0.25476850
27.65606333,0.25476850
27.67654333,0.25476850
27.69702333,0.23700680
27.71750333,0.25476850
27.73798333,0.25476850
27.75846333,0.23700680
27.77894333,0.25476850
27.79942333,0.25476850
27.81990333,0.23700680
27.84038333,0.25476850
27.86086333,0.23700680
27.88134333,0.25476850
27.90182333,0.25476850
27.92230333,0.25476850
27.94278333,0.23700680
27.96326333,0.25476850
27.98374333,0.25476850
28.00422333,0.25476850
28.02470333,0.23700680
28.04518333,0.23700680
28.06566333,0.23700680
28.08614333,0.23700680
28.10662333,0.23700680
28.12710333,0.23700680
28.14758333,0.23700680
28.16806333,0.23700680
28.18854333,0.25476850
28.20902333,0.23700680
28.22950333,0.23700680
28.24998333,0.23700680
28.27046333,0.23700680
28.29094333,0.25476850
28.31142333,0.23700680
28.33190333,0.23700680
28.35238333,0.23700680
28.37286333,0.23700680
28.39334333,0.25476850
28.41382333,0.25476850
28.43430333,0.23700680
28.45478333,0.21924500
28.47526333,0.21924500
28.49574333,0.23700680
28.51622333,0.21924500
28.53670333,0.23700680
28.55718333,0.21924500
28.57766333,0.23700680
28.59814333,0.23700680
28.61862333,0.21924500
28.63910333,0.21924500
28.65958333,0.21924500
28.68006333,0.21924500
28.70054333,0.23700680
28.72102333,0.21924500
28.74150333,0.21924500
28.76198333,0.21924500
28.78246333,0.21924500
28.80294333,0.21924500
28.82342333,0.21924500
28.84390333,0.21924500
28.86438333,0.21924500
28.88486333,0.21924500
28.90534333,0.21924500
28.92582333,0.21924500
28.94630333,0.21924500
28.96678333,0.21924500
28.98726333,0.21924500
29.00774333,0.21924500
29.02822333,0.21924500
29.04870333,0.21924500
29.06918333,0.21924500
29.08966333,0.21924500
29.11014332,0.21924500
29.13062332,0.21924500
29.15110332,0.20148320
29.17158332,0.21924500
29.19206332,0.21924500
29.21254332,0.25476850
29.23302332,0.25476850
29.25350332,0.23700680
29.27398332,0.23700680
29.29446332,0.25476850
29.31494332,0.25476850
29.33542332,0.25476850
29.35590332,0.23700680
29.37638332,0.23700680
29.39686332,0.25476850
29.41734332,0.23700680
29.43782332,0.25476850
29.45830332,0.23700680
29.47878332,0.23700680
29.49926332,0.23700680
29.51974332,0.25476850
29.54022332,0.23700680
29.56070332,0.23700680
29.58118332,0.25476850
29.60166332,0.23700680
29.62214332,0.23700680
29.64262332,0.25476850
29.66310332,0.23700680
29.68358332,0.23700680
29.70406332,0.23700680
29.72454332,0.25476850
29.74502332,0.23700680
29.76550332,0.23700680
29.78598332,0.23700680
29.80646332,0.25476850
29.82694332,0.23700680
29.84742332,0.25476850
29.86790332,0.25476850
29.88838332,0.23700680
29.90886332,0.23700680
29.92934332,0.25476850
29.94982332,0.25476850
29.97030332,0.25476850
29.99078332,0.21924500
30.01126332,0.21924500
30.03174332,0.21924500
30.05222332,0.21924500
30.07270332,0.21924500
30.09318332,0.21924500
30.11366332,0.21924500
30.13414332,0.21924500
30.15462332,0.21924500
30.17510332,0.21924500
30.19558332,0.21924500
30.21606332,0.23700680
30.23654332,0.21924500
30.25702332,0.21924500
30.27750332,0.21924500
30.29798332,0.21924500
30.31846332,0.23700680
30.33894332,0.23700680
30.35942332,0.21924500
30.37990332,0.23700680
30.40038332,0.21924500
30.42086332,0.23700680
30.44134332,0.21924500
30.46182332,0.23700680
30.48230332,0.21924500
30.50278332,0.23700680
30.52326332,0.21924500
30.54374332,0.23700680
30.56422332,0.23700680
30.58470332,0.23700680
30.60518332,0.23700680
30.62566332,0.25476850
30.64614332,0.23700680
30.66662332,0.23700680
30.68710332,0.23700680
30.70758332,0.23700680
30.72806332,0.23700680
30.74854331,0.25476850
30.76902331,0.25476850
30.78950331,0.23700680
30.80998331,0.23700680
30.83046331,0.25476850
30.85094331,0.23700680
30.87142331,0.23700680
30.89190331,0.23700680
30.91238331,0.25476850
30.93286331,0.23700680
30.95334331,0.23700680
30.97382331,0.25476850
30.99430331,0.25476850
31.01478331,0.25476850
31.03526331,0.25476850
31.05574331,0.23700680
31.07622331,0.25476850
31.09670331,0.25476850
31.11718331,0.23700680
31.13766331,0.25476850
31.15814331,0.25476850
31.17862331,0.23700680
31.19910331,0.23700680
31.21958331,0.23700680
31.24006331,0.25476850
31.26054331,0.23700680
31.28102331,0.25476850
31.30150331,0.23700680
31.32198331,0.25476850
31.34246331,0.23700680
31.36294331,0.25476850
31.38342331,0.23700680
31.40390331,0.25476850
31.42438331,0.23700680
31.44486331,0.25476850
31.46534331,0.25476850
31.48582331,0.25476850
31.50630331,0.25476850
31.52678331,0.25476850
31.54726331,0.25476850
31.56774331,0.23700680
31.58822331,0.25476850
31.60870331,0.23700680
31.62918331,0.23700680
31.64966331,0.23700680
31.67014331,0.23700680
31.69062331,0.25476850
31.71110331,0.23700680
31.73158331,0.25476850
31.75206331,0.25476850
31.77254331,0.25476850
31.79302331,0.23700680
31.81350331,0.25476850
31.83398331,0.23700680
31.85446331,0.23700680
31.87494331,0.23700680
31.89542331,0.23700680
31.91590331,0.23700680
31.93638331,0.23700680
31.95686331,0.25476850
31.97734331,0.23700680
31.99782331,0.23700680
32.01830331,0.23700680
32.03878331,0.23700680
32.05926331,0.23700680
32.07974331,0.23700680
32.10022331,0.23700680
32.12070331,0.23700680
32.14118331,0.23700680
32.16166331,0.23700680
32.18214331,0.23700680
32.20262331,0.23700680
32.22310331,0.23700680
32.24358331,0.23700680
32.26406331,0.23700680
32.28454331,0.23700680
32.30502331,0.23700680
32.32550331,0.23700680
32.34598331,0.23700680
32.36646331,0.23700680
32.38694331,0.21924500
32.40742330,0.23700680
32.42790330,0.23700680
32.44838330,0.23700680
32.46886330,0.23700680
32.48934330,0.23700680
32.50982330,0.21924500
32.53030330,0.23700680
32.55078330,0.21924500
32.57126330,0.21924500
32.59174330,0.21924500
32.61222330,0.21924500
32.63270330,0.21924500
32.65318330,0.21924500
32.67366330,0.21924500
32.69414330,0.21924500
32.71462330,0.21924500
32.73510330,0.21924500
32.75558330,0.21924500
32.77606330,0.21924500
32.79654330,0.21924500
32.81702330,0.21924500
32.83750330,0.21924500
32.85798330,0.21924500
32.87846330,0.21924500
32.89894330,0.21924500
32.91942330,0.21924500
32.93990330,0.21924500
32.96038330,0.21924500
32.98086330,0.21924500
33.00134330,0.21924500
33.02182330,0.21924500
33.04230330,0.21924500
33.06278330,0.21924500
33.08326330,0.21924500
33.10374330,0.21924500
33.12422330,0.20148320
33.14470330,0.20148320
33.16518330,0.21924500
33.18566330,0.21924500
33.20614330,0.21924500
33.22662330,0.20148320
33.24710330,0.20148320
33.26758330,0.21924500
33.28806330,0.20148320
33.30854330,0.20148320
33.32902330,0.20148320
33.34950330,0.23700680
33.36998330,0.21924500
33.39046330,0.21924500
33.41094330,0.21924500
33.43142330,0.23700680
33.45190330,0.23700680
33.47238330,0.23700680
33.49286330,1.46305700
33.51334330,1.44529600
33.53382330,1.42753400
33.55430330,1.39201000
33.57478330,1.40977200
33.59526330,1.37424900
33.61574330,1.39201000
33.63622330,1.39201000
33.65670330,1.40977200
33.67718330,1.39201000
33.69766330,1.37424900
33.71814330,1.39201000
33.73862330,1.33872500
33.75910330,1.33872500
33.77958330,1.32090200
33.80006330,1.35648700
33.82054330,1.35648700
33.84102330,1.35648700
33.86150330,1.35648700
33.88198330,1.37424900
33.90246330,1.35648700
33.92294330,1.37424900
33.94342330,1.35648700
33.96390330,1.35648700
33.98438330,1.33872500
34.00486330,1.33872500
34.02534330,1.35648700
34.04582329,1.33872500
34.06630329,1.32090200
34.08678329,1.33872500
34.10726329,1.33872500
34.12774329,1.32090200
34.14822329,1.35648700
34.16870329,1.33872500
34.18918329,1.35648700
34.20966329,1.33872500
34.23014329,1.33872500
34.25062329,1.33872500
34.27110329,1.33872500
34.29158329,1.33872500
34.31206329,1.33872500
34.33254329,1.33872500
34.35302329,1.35648700
34.37350329,1.35648700
34.39398329,1.35648700
34.41446329,1.33872500
34.43494329,1.35648700
34.45542329,1.35648700
34.47590329,1.32090200
34.49638329,1.35648700
34.51686329,1.32090200
34.53734329,1.33872500
34.55782329,1.33872500
34.57830329,1.32090200
34.59878329,1.30314000
34.61926329,1.32090200
34.63974329,1.33872500
34.66022329,1.32090200
34.68070329,1.32090200
34.70118329,1.33872500
34.72166329,1.30314000
34.74214329,1.30314000
34.76262329,1.30314000
34.78310329,1.28537900
34.80358329,1.30314000
34.82406329,1.30314000
34.84454329,1.30314000
34.86502329,1.28537900
34.88550329,1.26761700
34.90598329,1.28537900
34.92646329,1.28537900
34.94694329,1.28537900
34.96742329,1.28537900
34.98790329,1.30314000
35.00838329,1.30314000
35.02886329,1.30314000
35.04934329,1.33872500
35.06982329,1.33872500
35.09030329,1.33872500
35.11078329,1.33872500
35.13126329,1.32090200
35.15174329,1.32090200
35.17222329,1.32090200
35.19270329,1.32090200
35.21318329,1.32090200
35.23366329,1.32090200
35.25414329,1.33872500
35.27462329,1.32090200
35.29510329,1.33872500
35.31558329,1.32090200
35.33606329,1.33872500
35.35654329,1.33872500
35.37702329,1.35648700
35.39750329,1.35648700
35.41798329,1.33872500
35.43846329,1.33872500
35.45894329,1.33872500
35.47942329,1.28537900
35.49990329,1.32090200
35.52038329,1.33872500
35.54086329,1.30314000
35.56134329,1.33872500
35.58182329,1.32090200
35.60230329,1.32090200
35.62278329,1.32090200
35.64326329,1.32090200
35.66374329,1.30314000
35.68422328,1.33872500
35.70470328,1.28537900
35.72518328,1.30314000
35.74566328,1.32090200
35.76614328,1.33872500
35.78662328,1.33872500
35.80710328,1.35648700
35.82758328,1.33872500
35.84806328,1.33872500
35.86854328,1.33872500
35.88902328,1.35648700
35.90950328,1.33872500
35.92998328,1.33872500
35.95046328,1.30314000
35.97094328,1.33872500
35.99142328,1.35648700
36.01190328,1.32090200
36.03238328,1.33872500
36.05286328,1.35648700
36.07334328,1.32090200
36.09382328,1.30314000
36.11430328,1.30314000
36.13478328,1.32090200
36.15526328,1.33872500
36.17574328,1.33872500
36.19622328,1.32090200
36.21670328,1.32090200
36.23718328,1.32090200
36.25766328,1.32090200
36.27814328,1.35648700
36.29862328,1.33872500
36.31910328,1.33872500
36.33958328,1.33872500
36.36006328,1.33872500
36.38054328,1.33872500
36.40102328,1.32090200
36.42150328,1.32090200
36.44198328,1.33872500
36.46246328,1.33872500
36.48294328,1.33872500
36.50342328,1.37424900
36.52390328,1.35648700
36.54438328,1.33872500
36.56486328,1.33872500
36.58534328,1.33872500
36.60582328,1.33872500
36.62630328,1.33872500
36.64678328,1.32090200
36.66726328,1.32090200
36.68774328,1.35648700
36.70822328,1.33872500
36.72870328,1.33872500
36.74918328,1.33872500
